City,State,Latitude,Longitude,UniqueFastFoodChains
Fullerton,CA,33.859432,-117.975983,1
Fullerton,CA,33.859865,-117.920754,1
Fullerton,CA,33.860445,-117.92383,1
Fullerton,CA,33.864073,-117.906834,1
Fullerton,CA,33.869511,-117.917232,1
Fullerton,CA,33.871922,-117.941817,1
Fullerton,CA,33.874214,-117.889401,1
Fullerton,CA,33.879886,-117.924008,1
Fullerton,CA,33.91005,-117.881367,1
Fullerton,CA,33.917742,-117.93002,1
Fulton,NY,43.309285,-76.399598,1
Gaffney,SC,35.077732,-81.703527,1
Gainesboro,TN,36.340361,-85.656679,1
Gainesville,FL,29.635214,-82.354764,1
Gainesville,FL,29.637631,-82.338916,1
Gainesville,FL,29.652081,-82.333303,1
Gainesville,FL,29.659716,-82.413675,1
Gainesville,FL,29.666616,-82.324733,1
Gainesville,FL,29.668107,-82.324453,1
Gainesville,GA,34.221703,-83.862795,1
Gainesville,GA,34.228802,-83.864934,1
Gainesville,GA,34.287283,-83.837358,1
Gainesville,GA,34.29675,-83.85577,1
Gainesville,GA,34.296844,-83.837155,1
Gainesville,GA,34.298782,-83.827316,1
Gainesville,GA,34.33859,-83.847194,1
Gainesville,TX,33.625159,-97.13338,1
Gainesville,TX,33.636432,-97.133305,1
Gallatin,TN,36.385619,-86.45516,1
Gallatin,TN,36.387385,-86.451787,1
Gallipolis,OH,38.820383,-82.179082,1
Gallipolis,OH,38.823385,-82.171871,1
Galt,CA,38.250443,-121.29188,1
Gambrills,MD,39.037925,-76.678372,1
Garden City,ID,43.64711,-116.27683,1
Garden City,KS,37.974965,-100.857397,1
Garden Grove,CA,33.759965,-117.954612,1
Garden Grove,CA,33.774132,-117.92019,1
Gardena,CA,33.872811,-118.303762,1
Gardena,CA,33.872876,-118.291966,1
Gardena,CA,33.883679,-118.326514,1
Gardena,CA,33.892612,-118.28677,1
Gardena,CA,33.901622,-118.308882,1
Gardena,CA,33.901911,-118.299873,1
Gardena,CA,33.908871,-118.3088,1
Gardner,MA,42.56641,-71.98049,1
Garland,TX,32.850024,-96.569661,1
Garland,TX,32.857737,-96.646521,1
Garland,TX,32.876019,-96.619041,1
Garland,TX,32.91589,-96.65041,1
Garland,TX,32.931335,-96.649148,1
Garland,TX,32.944751,-96.64758,1
Garland,TX,32.947305,-96.61939,1
Garland,TX,32.9624919,-96.64340625,1
Garner,NC,35.684426,-78.604506,1
Garwood,NJ,40.6541,-74.3211,1
Gary,IN,41.55307,-87.33652,1
Gary,IN,41.588783,-87.336765,1
Gary,IN,41.602186,-87.348917,1
Gas City,IN,40.480863,-85.552586,1
Gaston,SC,33.835991,-81.091565,1
Gastonia,NC,35.208685,-81.164949,1
Gastonia,NC,35.22145311,-81.1586016,1
Gastonia,NC,35.238769,-81.194628,1
Gastonia,NC,35.258163,-81.118964,1
Gastonia,NC,35.25834,-81.120423,1
Gastonia,NC,35.265081,-81.151273,1
Gatlinburg,TN,35.712677,-83.517317,1
Gatlinburg,TN,35.71478,-83.51075,1
Geneva,IL,41.874623,-88.339836,1
Geneva,NY,42.85699,-77.01323,1
Geneva,NY,42.85712399,-77.01211988,1
Geneva,OH,41.794836,-80.947418,1
Geneva,OH,41.796266,-80.947353,1
Georgetown,DE,38.700392,-75.400598,1
Georgetown,KY,38.209946,-84.559752,1
Georgetown,OH,38.871845,-83.903465,1
Georgetown,TX,30.715828,-97.663819,1
Germantown,MD,39.183474,-77.262639,1
Germantown,MD,39.204705,-77.243891,1
Germantown,TN,35.092638,-89.811673,1
Germantown,TN,35.113345,-89.800791,1
Germantown,WI,43.221117,-88.106812,1
Gettysburg,PA,39.817071,-77.236157,1
Gettysburg,PA,39.82258,-77.23096,1
Gettysburg,PA,39.84174,-77.206906,1
Gibson City,IL,40.456811,-88.375354,1
Gibsonia,PA,40.621246,-79.944277,1
Gilbert,AZ,33.2626498,-111.7561972,1
Gilbert,AZ,33.278046,-111.787767,1
Gilbert,AZ,33.298829,-111.743776,1
Gilbert,AZ,33.304919,-111.743948,1
Gilbert,AZ,33.30588,-111.786954,1
Gilbert,AZ,33.305915,-111.743558,1
Gilbert,AZ,33.324534,-111.720441,1
Gilbert,AZ,33.334671,-111.790032,1
Gilbert,AZ,33.334781,-111.809236,1
Gilbert,AZ,33.335155,-111.756139,1
Gilbert,AZ,33.378145,-111.722807,1
Gilbert,AZ,33.378495,-111.806628,1
Gilbert,AZ,33.378529,-111.784331,1
Gilbert,AZ,33.37853,-111.787098,1
Gilbert,SC,33.964477,-81.38862,1
Gillette,WY,44.270759,-105.493915,1
Gillette,WY,44.27323,-105.493998,1
Gilmer,TX,32.732944,-94.942725,1
Gilmer,TX,32.737364,-94.942021,1
Gilroy,CA,37.0014,-121.5605,1
Gilroy,CA,37.00287,-121.55097,1
Gilroy,CA,37.014388,-121.572564,1
Girard,OH,41.142953,-80.721882,1
Gladstone,OR,45.377486,-122.603047,1
Gladstone,OR,45.383197,-122.58201,1
Glassboro,NJ,39.711928,-75.110984,1
Glastonbury,CT,41.713517,-72.60557,1
Glastonbury,CT,41.720514,-72.614164,1
Glastonbury,CT,41.726353,-72.617608,1
Glen Burnie,MD,39.135989,-76.597223,1
Glen Burnie,MD,39.167289,-76.622321,1
Glen Burnie,MD,39.18684,-76.61353,1
Glen Burnie,MD,39.192571,-76.613391,1
Glen Carbon,IL,38.774502,-89.955057,1
Glen Cove,NY,40.8672,-73.6307,1
Glen Ellyn,IL,41.8298,-88.055,1
Glen Ellyn,IL,41.859635,-88.040078,1
Glen Rock,PA,39.793478,-76.730896,1
Glen Rose,TX,32.23367,-97.76604,1
Glendale,AZ,33.50931,-112.205085,1
Glendale,AZ,33.509387,-112.201203,1
Glendale,AZ,33.50946163,-112.2719612,1
Glendale,AZ,33.511147,-112.185776,1
Glendale,AZ,33.536247,-112.357368,1
Glendale,AZ,33.538574,-112.183513,1
Glendale,AZ,33.538778,-112.153765,1
Glendale,AZ,33.551661,-112.261045,1
Glendale,AZ,33.553085,-112.17976,1
Glendale,AZ,33.5531,-112.1689,1
Glendale,AZ,33.567481,-112.18517,1
Glendale,AZ,33.56749,-112.152721,1
Glendale,AZ,33.567721,-112.186248,1
Glendale,AZ,33.581769,-112.184222,1
Glendale,AZ,33.596774,-112.16812,1
Glendale,AZ,33.60926,-112.16862,1
Glendale,AZ,33.61069,-112.189786,1
Glendale,AZ,33.611125,-112.169021,1
Glendale,AZ,33.611138,-112.166562,1
Glendale,AZ,33.611215,-112.151738,1
Glendale,AZ,33.612073,-112.185316,1
Glendale,AZ,33.637,-112.185,1
Glendale,AZ,33.638297,-112.226662,1
Glendale,AZ,33.638341,-112.225214,1
Glendale,AZ,33.638421,-112.18253,1
Glendale,AZ,33.653132,-112.168263,1
Glendale,CA,34.127256,-118.258034,1
Glendale,CA,34.142403,-118.239105,1
Glendale,CA,34.142416,-118.236665,1
Glendale,CA,34.145491,-118.255077,1
Glendale,CA,34.146351,-118.259234,1
Glendale,CA,34.153534,-118.258232,1
Glendale,CA,34.168352,-118.285477,1
Glendale,CA,34.170497,-118.289434,1
Glendale Heights,IL,41.935996,-88.071188,1
Glendive,MT,47.106546,-104.715561,1
Glendora,CA,34.107057,-117.864654,1
Glendora,CA,34.115271,-117.82956,1
Glendora,CA,34.1248,-117.87259,1
Glenolden,PA,39.903139,-75.283903,1
Glenpool,OK,35.958672,-96.009608,1
Glenpool,OK,35.960106,-96.025036,1
Glenview,IL,42.088318,-87.798584,1
Glenview,IL,42.105566,-87.831806,1
Gloucester,VA,37.39241,-76.52652,1
Gloversville,NY,43.051,-74.3516,1
Godfrey,IL,38.9299,-90.1915,1
Godfrey,IL,38.946371,-90.190288,1
Goldsboro,NC,35.375034,-77.944168,1
Goldsboro,NC,35.376584,-77.939256,1
Goleta,CA,34.44082,-119.82328,1
Gonzales,CA,36.513944,-121.437059,1
Gonzales,LA,30.210308,-90.944832,1
Gonzales,LA,30.210569,-90.941479,1
Gonzales,LA,30.23469,-90.91182,1
Gonzales,LA,30.239388,-90.914676,1
Gonzales,LA,30.246977,-90.921552,1
Goodland,KS,39.341565,-101.707575,1
Goodlettsville,TN,36.30015,-86.69999,1
Goodlettsville,TN,36.322855,-86.707047,1
Goodlettsville,TN,36.3248,-86.7026,1
Goodlettsville,TN,36.326047,-86.70745,1
Goodlettsville,TN,36.350898,-86.714313,1
Goodyear,AZ,33.437508,-112.358127,1
Goodyear,AZ,33.457687,-112.39311,1
Goose Creek,SC,33.036137,-80.064236,1
Gordonsville,TN,36.178006,-85.948282,1
Gordonsville,VA,37.979247,-78.210747,1
Goshen,IN,41.588963,-85.847755,1
Goshen,IN,41.588975,-85.846638,1
Goshen,IN,41.591667,-85.855147,1
Graceville,FL,30.968267,-85.510864,1
Grafton,OH,41.313987,-82.003016,1
Grafton,WI,43.30974,-87.895343,1
Grafton,WV,39.3414,-80.0244,1
Graham,NC,36.057535,-79.399621,1
Granada Hills,CA,34.264517,-118.526782,1
Granada Hills,CA,34.272181,-118.501071,1
Grand Blanc,MI,42.894241,-83.633182,1
Grand Forks,ND,47.889384,-97.073515,1
Grand Forks,ND,47.889387,-97.07803,1
Grand Forks,ND,47.8942,-97.0446,1
Grand Forks,ND,47.906205,-97.044607,1
Grand Forks,ND,47.907301,-97.04501,1
Grand Forks,ND,47.908834,-97.044553,1
Grand Forks,ND,47.929238,-97.068436,1
Grand Forks,ND,47.932974,-97.082449,1
Grand Haven,MI,43.04896,-86.227454,1
Grand Island,NE,40.830827,-98.380752,1
Grand Island,NE,40.90739,-98.339769,1
Grand Island,NE,40.909355,-98.339715,1
Grand Island,NE,40.938809,-98.384672,1
Grand Island,NE,40.946028,-98.388924,1
Grand Junction,CO,39.068644,-108.570989,1
Grand Junction,CO,39.077662,-108.55843,1
Grand Junction,CO,39.096664,-108.559626,1
Grand Prairie,TX,32.64781,-97.05877,1
Grand Prairie,TX,32.677907,-97.045942,1
Grand Prairie,TX,32.70956,-97.002614,1
Grand Prairie,TX,32.746398,-96.994926,1
Grand Prairie,TX,32.785099,-97.060961,1
Grand Prairie,TX,32.794348,-97.055778,1
Grand Rapids,MI,42.8409,-85.674971,1
Grand Rapids,MI,42.840913,-85.675757,1
Grand Rapids,MI,42.842144,-85.624731,1
Grand Rapids,MI,42.886123,-85.62619,1
Grand Rapids,MI,42.91147,-85.56812,1
Grand Rapids,MI,42.912151,-85.593573,1
Grand Rapids,MI,42.912842,-85.656138,1
Grand Rapids,MI,42.913091,-85.511043,1
Grand Rapids,MI,42.9133,-85.5835,1
Grand Rapids,MI,42.918507,-85.583172,1
Grand Rapids,MI,42.96443,-85.669132,1
Grand Rapids,MI,42.965734,-85.671218,1
Grand Rapids,MI,42.972252,-85.774162,1
Grand Rapids,MI,42.984058,-85.638407,1
Grand Rapids,MI,43.002768,-85.653445,1
Grand Rapids,MI,43.003898,-85.652444,1
Grand Rapids,MI,43.007934,-85.649646,1
Grand Rapids,MI,43.009426,-85.689161,1
Grand Rapids,MI,43.01017,-85.688741,1
Grand Rapids,MI,43.022212,-85.633188,1
Grand Rapids,MI,43.032558,-85.625024,1
Grand Rapids,MI,43.053986,-85.579929,1
Grand Rapids,MI,43.05429,-85.580477,1
Grand Rapids,MN,47.222427,-93.528613,1
Grandview,MO,38.899145,-94.532759,1
Grandview,MO,38.903952,-94.529981,1
Grandville,MI,42.88046,-85.75656,1
Grandville,MI,42.882295,-85.752947,1
Grandville,MI,42.88415,-85.7382,1
Grandville,MI,42.905049,-85.776885,1
Grandville,MI,42.906168,-85.773242,1
Granite Bay,CA,38.743792,-121.172403,1
Granite Bay,CA,38.745554,-121.225728,1
Granite City,IL,38.722867,-90.126652,1
Granite City,IL,38.723402,-90.121439,1
Granite City,IL,38.72506,-90.12272,1
Granite City,IL,38.750418,-90.075818,1
Grants,NM,35.128436,-107.826916,1
Grants,NM,35.150212,-107.849335,1
Grants Pass,OR,42.421768,-123.332838,1
Grants Pass,OR,42.437441,-123.307733,1
Grants Pass,OR,42.458949,-123.322634,1
Grants Pass,OR,42.459283,-123.322632,1
Grants Pass,OR,42.460906,-123.322648,1
Grantsville,MD,39.690789,-79.103802,1
Grantsville,MD,39.692319,-79.100152,1
Grapevine,TX,32.927231,-97.087478,1
Grapevine,TX,32.928141,-97.086134,1
Grass Lake,MI,42.290115,-84.204486,1
Grayslake,IL,42.339357,-88.000874,1
Grayslake,IL,42.37339,-88.053943,1
Great Bend,KS,38.362007,-98.781243,1
Great Falls,MT,47.490047,-111.32873,1
Great Falls,MT,47.506573,-111.292091,1
Great Falls,MT,47.521028,-111.308274,1
Greeley,CO,40.388531,-104.709745,1
Greeley,CO,40.396043,-104.696907,1
Greeley,CO,40.405973,-104.734377,1
Greeley,CO,40.422481,-104.725293,1
Green Bay,WI,44.466032,-87.945336,1
Green Bay,WI,44.493489,-88.070358,1
Green Bay,WI,44.510628,-87.994685,1
Green Bay,WI,44.512901,-87.965565,1
Green Bay,WI,44.522663,-88.062164,1
Green Bay,WI,44.555863,-88.057722,1
Green River,WY,41.522128,-109.467464,1
Green Valley,AZ,31.9092,-110.9852,1
Greenbrier,AR,35.218833,-92.388328,1
Greencastle,IN,39.645571,-86.84364,1
Greencastle,IN,39.64671,-86.837237,1
Greeneville,TN,36.145352,-82.847222,1
Greeneville,TN,36.170171,-82.819643,1
Greeneville,TN,36.176637,-82.799243,1
Greeneville,TN,36.187346,-82.759943,1
Greensboro,GA,33.556208,-83.189489,1
Greensboro,NC,36.039652,-79.848777,1
Greensboro,NC,36.04037,-79.835225,1
Greensboro,NC,36.040398,-79.800167,1
Greensboro,NC,36.041862,-79.843952,1
Greensboro,NC,36.042836,-79.772959,1
Greensboro,NC,36.055197,-79.896118,1
Greensboro,NC,36.073403,-79.791593,1
Greensboro,NC,36.085655,-79.832321,1
Greensboro,NC,36.088625,-79.887872,1
Greensboro,NC,36.102797,-79.819705,1
Greensboro,NC,36.103618,-79.8196,1
Greensboro,NC,36.126014,-79.906582,1
Greensboro,NC,36.131683,-79.798913,1
Greensburg,PA,40.282999,-79.549585,1
Greensburg,PA,40.302163,-79.5232,1
Greensburg,PA,40.302975,-79.507789,1
Greensburg,PA,40.303394,-79.50978,1
Greensburg,PA,40.30711,-79.57706,1
Greenvale,NY,40.80776,-73.627085,1
Greenville,AL,31.855389,-86.640842,1
Greenville,FL,30.436452,-83.627501,1
Greenville,NC,35.585902,-77.371656,1
Greenville,NC,35.606751,-77.396391,1
Greenville,NC,35.608168,-77.394983,1
Greenville,OH,40.121788,-84.620689,1
Greenville,SC,34.803618,-82.375519,1
Greenville,SC,34.820325,-82.339148,1
Greenville,SC,34.83808,-82.278041,1
Greenville,SC,34.863624,-82.344485,1
Greenville,SC,34.887605,-82.405345,1
Greenwich,CT,41.022466,-73.639171,1
Greenwood,IN,39.613954,-86.158305,1
Greenwood,IN,39.614352,-86.080272,1
Greenwood,SC,34.208752,-82.18402,1
Greer,SC,34.915383,-82.237359,1
Greer,SC,34.93929,-82.266398,1
Greer,SC,34.94096,-82.260343,1
Greer,SC,34.943144,-82.256983,1
Greer,SC,34.948917,-82.234116,1
Gresham,OR,45.489761,-122.475544,1
Gresham,OR,45.504159,-122.43528,1
Gresham,OR,45.50516,-122.41273,1
Gretna,LA,29.904234,-90.030493,1
Gretna,LA,29.914113,-90.048019,1
Gretna,LA,29.922184,-90.041909,1
Gretna,NE,41.13173,-96.248869,1
Gretna,NE,41.13329621,-96.24763727,1
Griffin,GA,33.247358,-84.273987,1
Griffin,GA,33.27409,-84.292978,1
Grimes,IA,41.65886988,-93.77311707,1
Grimes,IA,41.6869,-93.76961,1
Grindstone,PA,40.012608,-79.864528,1
Grinnell,IA,41.744996,-92.727375,1
Grove City,OH,39.83954,-83.07552,1
Grove City,OH,39.881314,-83.067606,1
Grove City,OH,39.8917,-83.0853,1
Grove City,OH,39.896677,-83.081176,1
Grove City,PA,41.14342,-80.1588,1
Grove City,PA,41.157888,-80.088702,1
Grover Beach,CA,35.121085,-120.612819,1
Guilford,CT,41.288479,-72.679774,1
Guilford,CT,41.28953,-72.66891,1
Gulf Breeze,FL,30.367484,-87.171379,1
Gulfport,MS,30.380417,-89.093177,1
Gulfport,MS,30.450438,-89.103813,1
Gunnison,CO,38.544396,-106.926458,1
Gurnee,IL,42.377669,-87.934268,1
Gurnee,IL,42.383884,-87.956711,1
Gurnee,IL,42.386044,-87.959577,1
Gustine,CA,37.10065,-121.01378,1
Guthrie,OK,35.863246,-97.425374,1
Hacienda Heights,CA,34.009356,-117.96429,1
Hacienda Heights,CA,34.010598,-117.963551,1
Hacienda Heights,CA,34.02039,-117.9575,1
Haddon Heights,NJ,39.873985,-75.082485,1
Hagerstown,MD,39.600468,-77.729678,1
Hagerstown,MD,39.626191,-77.767691,1
Hagerstown,MD,39.655297,-77.749447,1
Hagerstown,MD,39.691607,-77.738818,1
Haines City,FL,28.124645,-81.64031,1
Haines City,FL,28.125757,-81.64043,1
Hales Corners,WI,42.93551,-88.04764,1
Haleyville,AL,34.227995,-87.621764,1
Hamburg,NY,42.730504,-78.825712,1
Hamden,CT,41.37055174,-72.91789119,1
Hamden,CT,41.372832,-72.916912,1
Hamilton,MI,42.665239,-85.992279,1
Hamilton,OH,39.37711,-84.5489,1
Hamilton,OH,39.390724,-84.512034,1
Hamilton,OH,39.39664,-84.55194,1
Hamilton,OH,39.418325,-84.471625,1
Hamilton,OH,39.423262,-84.593293,1
Hamilton,OH,39.423607,-84.584287,1
Hamilton,OH,39.425294,-84.596718,1
Hamilton,OH,39.426065,-84.596598,1
Hamilton,TX,31.721935,-98.118673,1
Hammond,IN,41.590733,-87.480596,1
Hammond,IN,41.596143,-87.499692,1
Hammond,LA,30.019953,-90.122916,1
Hammond,LA,30.48659,-90.45663,1
Hammond,LA,30.50101,-90.48098,1
Hammond,LA,30.5039,-90.4965,1
Hammond,LA,30.50436,-90.49747,1
Hammond,LA,30.519089,-90.499338,1
Hammonton,NJ,39.550887,-74.736022,1
Hampstead,MD,39.596022,-76.845667,1
Hampton,NH,42.944805,-70.834571,1
Hampton,VA,37.033187,-76.417821,1
Hampton,VA,37.03738,-76.31448,1
Hampton,VA,37.042684,-76.381236,1
Hampton,VA,37.048521,-76.390717,1
Hancock,NY,41.955916,-75.290912,1
Hanford,CA,36.328039,-119.653163,1
Hanford,CA,36.328359,-119.65648,1
Hannibal,MO,39.721645,-91.391994,1
Hanover,MA,42.147511,-70.845478,1
Hanover,MD,39.153002,-76.723817,1
Hanover,MD,39.153257,-76.7276013,1
Hanover,MD,39.1549,-76.715137,1
Hanover,MD,39.15498208,-76.74284762,1
Hanover,PA,39.815992,-76.993351,1
Hanover,PA,39.82498,-76.9849,1
Hanover,PA,39.8266,-76.9879,1
Happy Valley,OR,45.435552,-122.574798,1
Happy Valley,OR,45.436229,-122.573811,1
Happy Valley,OR,45.447309,-122.578381,1
Hardinsburg,KY,37.767402,-86.442306,1
Harker Heights,TX,31.07154,-97.66807,1
Harker Heights,TX,31.077974,-97.655563,1
Harlan,IA,41.648015,-95.33893,1
Harlingen,TX,26.19854,-97.67991,1
Harlingen,TX,26.222382,-97.66241,1
Harmony,PA,40.804456,-80.136288,1
Harrah,OK,35.49311,-97.183114,1
Harrington,DE,38.9237,-75.56722,1
Harrington,DE,38.926295,-75.566835,1
Harrisburg,IL,37.727887,-88.536305,1
Harrisburg,PA,40.240442,-76.805052,1
Harrisburg,PA,40.24518907,-76.80411409,1
Harrisburg,PA,40.254298,-76.834182,1
Harrisburg,PA,40.259785,-76.882783,1
Harrisburg,PA,40.26197334,-76.88118964,1
Harrisburg,PA,40.279585,-76.812669,1
Harrisburg,PA,40.292938,-76.807358,1
Harrisburg,PA,40.30807,-76.80277,1
Harrison,AR,36.242613,-93.107154,1
Harrison,MI,43.989212,-84.770904,1
Harrison,MI,44.024985,-84.802236,1
Harrison,NJ,40.7477,-74.14832,1
Harrison,OH,39.259189,-84.796078,1
Harrisonburg,VA,38.43303,-78.84609,1
Harrisonburg,VA,38.443475,-78.856123,1
Harrisonville,MO,38.663059,-94.366208,1
Harrodsburg,KY,37.753265,-84.845595,1
Harrold,TX,34.07115,-99.00995,1
Hartford,CT,41.790279,-72.660763,1
Hartland,MI,42.633676,-83.746238,1
Hartland,MI,42.633792,-83.745291,1
Hartland,MI,42.634183,-83.74225,1
Hartsville,SC,34.360144,-80.067699,1
Hartsville,SC,34.361052,-80.067242,1
Hartsville,SC,34.36316,-80.127755,1
Hartsville,TN,36.39974,-86.16198,1
Hartville,OH,40.968338,-81.348624,1
Hartwell,GA,34.357912,-82.941308,1
Harvey,LA,29.875105,-90.050413,1
Harvey,LA,29.89727027,-90.06263171,1
Hasbrouck Heights,NJ,40.855121,-74.071729,1
Hasbrouck Heights,NJ,40.86914,-74.07081,1
Haskell,TX,33.170149,-99.73325,1
Hatfield,PA,40.286563,-75.263797,1
Hattiesburg,MS,31.334809,-89.344316,1
Haughton,LA,32.546898,-93.541293,1
Haverford,PA,40.017047,-75.309245,1
Havre,MT,48.542708,-109.677245,1
Havre de Grace,MD,39.546763,-76.106205,1
Hawaiian Gardens,CA,33.831417,-118.072391,1
Hawkinsville,GA,32.282152,-83.465677,1
Hawley,PA,41.3606,-75.0591,1
Hawthorne,CA,33.899881,-118.361657,1
Hawthorne,CA,33.901976,-118.327376,1
Hawthorne,CA,33.9167,-118.35053,1
Hawthorne,NJ,40.94001,-74.16076,1
Hayes,VA,37.274484,-76.498423,1
Hayesville,NC,35.034764,-83.821833,1
Hays,KS,38.8617,-99.3178,1
Haysville,KS,37.564429,-97.333954,1
Hayward,CA,37.631343,-122.07536,1
Hayward,CA,37.648926,-122.09113,1
Hayward,CA,37.651282,-122.105066,1
Hayward,CA,37.652775,-122.089715,1
Hazard,KY,37.28332,-83.22518,1
Hazel Park,MI,42.461637,-83.092384,1
Hazelwood,MO,38.786821,-90.351463,1
Healdton,OK,34.226489,-97.474934,1
Hebron,NE,40.175941,-97.575822,1
Helena,MT,46.591343,-111.992666,1
Helena,MT,46.607737,-112.020773,1
Helena,MT,46.62671,-112.021073,1
Hemet,CA,33.747647,-116.955341,1
Hemet,CA,33.74778,-116.871389,1
Hemet,CA,33.74898,-116.969505,1
Hempstead,NY,40.70408891,-73.6384697,1
Henderson,CO,39.8861606,-104.8832233,1
Henderson,KY,37.834998,-87.592098,1
Henderson,NV,35.584149,-115.092396,1
Henderson,NV,36.029699,-115.086227,1
Henderson,NV,36.03708,-114.990853,1
Henderson,NV,36.061115,-115.033495,1
Henderson,NV,36.071223,-115.076151,1
Henderson,TN,35.432884,-88.64975,1
Henderson,TN,35.441041,-88.631668,1
Hendersonville,NC,35.3309,-82.4484,1
Hendersonville,TN,36.30752,-86.60773,1
Hendersonville,TN,36.32094,-86.57445,1
Hendersonville,TN,36.321601,-86.623146,1
Henrico,VA,37.52913,-77.35845,1
Henrico,VA,37.529229,-77.358994,1
Henrico,VA,37.5361,-77.3226,1
Henrico,VA,37.594346,-77.566351,1
Henrico,VA,37.5971,-77.6085,1
Henrico,VA,37.597973,-77.620605,1
Henrico,VA,37.621105,-77.623965,1
Henrico,VA,37.632945,-77.508409,1
Henrico,VA,37.636558,-77.549903,1
Henrico,VA,37.636727,-77.549289,1
Henrico,VA,37.637373,-77.551002,1
Henrico,VA,37.647361,-77.614828,1
Henryetta,OK,35.439548,-95.975402,1
Henryetta,OK,35.439904,-95.97344,1
Hephzibah,GA,33.334539,-82.095437,1
Hephzibah,GA,33.377535,-82.076898,1
Herculaneum,MO,38.255428,-90.400024,1
Hercules,CA,38.00878,-122.271288,1
Hereford,TX,34.808666,-102.411204,1
Hermiston,OR,45.848456,-119.290133,1
Hermitage,PA,41.227112,-80.451215,1
Hermitage,PA,41.233749,-80.464939,1
Hermitage,PA,41.233765,-80.449572,1
Hermitage,TN,36.168639,-86.60104,1
Hermitage,TN,36.174305,-86.601578,1
Hermitage,TN,36.191323,-86.614614,1
Hermitage,TN,36.214612,-86.596037,1
Hernando,MS,34.822631,-89.9721,1
Herndon,VA,38.957842,-77.399906,1
Hesperia,CA,34.419034,-117.284486,1
Hesperia,CA,34.419638,-117.291579,1
Hesperia,CA,34.419775,-117.285501,1
Hesperia,CA,34.425812,-117.378018,1
Heyburn,ID,42.564453,-113.74083,1
Hialeah,FL,25.85236,-80.319439,1
Hialeah,FL,25.862524,-80.307019,1
Hialeah,FL,25.866516,-80.314634,1
Hialeah,FL,25.867613,-80.266376,1
Hialeah,FL,25.882938,-80.33868,1
Hialeah,FL,25.884104,-80.338565,1
Hialeah,FL,25.91212,-80.33006,1
Hialeah,FL,25.92515,-80.309316,1
Hialeah,FL,25.933395,-80.294898,1
Hialeah,FL,25.934281,-80.297044,1
Hialeah,FL,25.936026,-80.293761,1
Hialeah,FL,25.942055,-80.30548,1
Hialeah,FL,25.94249,-80.30703,1
Hiawassee,GA,34.945653,-83.753249,1
Hickory,NC,35.701143,-81.288484,1
Hickory,NC,35.70752,-81.306293,1
Hickory,NC,35.746576,-81.334729,1
Hickory,NC,35.765047,-81.332934,1
Hicksville,NY,40.771374,-73.527002,1
Hicksville,NY,40.774262,-73.527633,1
Hicksville,NY,40.777408,-73.529924,1
Hidalgo,TX,26.107237,-98.256943,1
High Point,NC,35.924769,-79.98384,1
High Point,NC,35.925804,-79.985305,1
High Point,NC,35.989293,-80.002751,1
High Point,NC,36.03533,-79.964893,1
Highland,CA,34.1078,-117.1937,1
Highland,CA,34.136352,-117.196598,1
Highland,CA,34.136645,-117.208467,1
Highland,IL,38.751487,-89.682514,1
Highland Park,IL,42.17114472,-87.82489848,1
Highland Park,IL,42.18626,-87.80129,1
Highland Park,IL,42.188582,-87.801764,1
Hightstown,NJ,40.27467587,-74.5404017,1
Hilliard,OH,39.983227,-83.150047,1
Hilliard,OH,39.985085,-83.150784,1
Hilliard,OH,40.00177576,-83.15355396,1
Hilliard,OH,40.003375,-83.153166,1
Hilliard,OH,40.026834,-83.161192,1
Hilliard,OH,40.028743,-83.117536,1
Hilliard,OH,40.031912,-83.141324,1
Hilliard,OH,40.03209,-83.13583,1
Hillsborough,NJ,40.506445,-74.641981,1
Hillsdale,MI,41.930959,-84.641427,1
Hillsdale,MI,41.938054,-84.644247,1
Hillsdale,MI,41.945308,-84.652458,1
Hilo,HI,19.691133,-155.066051,1
Hilo,HI,19.716591,-155.079226,1
Hilton Head Island,SC,32.207733,-80.7027,1
Hinckley,MN,46.01178,-92.92725,1
Hinesville,GA,31.828902,-81.617553,1
Hinesville,GA,31.842958,-81.600625,1
Hinesville,GA,31.843914,-81.593593,1
Hingham,MA,42.180344,-70.9066,1
Hiram,GA,33.890714,-84.750513,1
Hiram,GA,33.901144,-84.770777,1
Hitchcock,TX,29.3461,-95.01107,1
Hixson,TN,35.140829,-85.248355,1
Hixson,TN,35.173456,-85.206053,1
Hixson,TN,35.199009,-85.16108,1
Hixson,TN,35.201114,-85.158938,1
Hobart,IN,41.507301,-87.313904,1
Hobart,IN,41.550637,-87.274587,1
Hobart,OK,35.02552,-99.09444,1
Hobbs,NM,32.718679,-103.141005,1
Hobe Sound,FL,27.06168,-80.13746,1
Hockessin,DE,39.774677,-75.7113,1
Hockessin,DE,39.787926,-75.69329,1
Hodgenville,KY,37.552836,-85.734323,1
Hoffman Estates,IL,42.048538,-88.107124,1
Holland,MI,42.755541,-86.11581,1
Holland,MI,42.757209,-86.117079,1
